device_id,total_txns,fraud_txns,fraud_value,linked_accounts,device_type
7863.0,59,0,0.0,1,mobile
7864.0,121,0,0.0,1,mobile
7865.0,117,2,136.04000000000002,1,mobile
7866.0,104,2,186.28,1,mobile
7867.0,137,1,51.31,1,mobile
7868.0,42,0,0.0,1,desktop
7869.0,74,2,14.350000000000001,1,mobile
7870.0,122,0,0.0,1,mobile
7871.0,126,0,0.0,1,mobile
7872.0,67,0,0.0,1,mobile
7873.0,63,1,81.24,1,desktop
7874.0,131,0,0.0,1,desktop
7875.0,49,0,0.0,1,desktop
7876.0,83,0,0.0,1,mobile
7877.0,105,0,0.0,1,mobile
7878.0,7,0,0.0,1,mobile
7879.0,61,0,0.0,1,mobile
7880.0,70,0,0.0,1,mobile
7881.0,45,0,0.0,1,mobile
7882.0,24,0,0.0,1,mobile
7883.0,53,0,0.0,1,desktop
7884.0,35,0,0.0,1,desktop
7885.0,82,1,35.57,1,mobile
7886.0,121,0,0.0,1,mobile
7887.0,142,0,0.0,1,mobile
7888.0,76,0,0.0,1,mobile
7889.0,27,0,0.0,1,desktop
7890.0,15,0,0.0,1,desktop
7891.0,42,1,25.53,1,desktop
7892.0,59,0,0.0,1,desktop
7893.0,115,1,1076.37,1,mobile
7894.0,72,1,437.2,1,mobile
7895.0,70,0,0.0,1,desktop
7896.0,53,0,0.0,1,mobile
7897.0,82,0,0.0,1,desktop
7898.0,134,2,140.15,1,desktop
7899.0,120,2,1741.32,1,mobile
7900.0,64,2,852.01,1,mobile
7901.0,49,0,0.0,1,mobile
7902.0,84,0,0.0,1,mobile
7903.0,36,0,0.0,1,tablet
7904.0,8,1,105.22,1,mobile
7905.0,38,0,0.0,1,mobile
7906.0,57,0,0.0,1,mobile
7907.0,88,0,0.0,1,mobile
7908.0,35,0,0.0,1,tablet
7909.0,115,1,191.26,1,desktop
7910.0,129,0,0.0,1,mobile
7911.0,119,0,0.0,1,mobile
7912.0,121,2,145.96,1,mobile
7913.0,82,0,0.0,1,mobile
7914.0,37,0,0.0,1,mobile
7915.0,107,1,8.53,1,mobile
7916.0,125,1,184.99,1,mobile
7917.0,103,0,0.0,1,mobile
7918.0,16,0,0.0,1,mobile
7919.0,69,0,0.0,1,desktop
7920.0,59,0,0.0,1,mobile
7921.0,136,2,1562.9299999999998,1,mobile
7922.0,101,2,299.96,1,desktop
7923.0,118,0,0.0,1,mobile
7924.0,130,1,188.07,1,mobile
7925.0,63,1,224.28,1,mobile
7926.0,29,0,0.0,1,mobile
7927.0,112,1,3.94,1,desktop
7928.0,98,0,0.0,1,mobile
7929.0,60,0,0.0,1,mobile
7930.0,51,0,0.0,1,desktop
7931.0,120,1,69.38,1,mobile
7932.0,22,1,195.0,1,mobile
7933.0,112,1,475.28,1,mobile
7934.0,108,1,12.14,1,mobile
7935.0,126,0,0.0,1,mobile
7936.0,127,0,0.0,1,mobile
7937.0,135,0,0.0,1,mobile
7938.0,117,0,0.0,1,mobile
7939.0,134,0,0.0,1,desktop
7940.0,49,2,312.5,1,desktop
7941.0,62,1,123.9,1,mobile
7942.0,120,0,0.0,1,mobile
7943.0,122,0,0.0,1,mobile
7944.0,119,1,28.63,1,desktop
7945.0,150,1,13.28,1,mobile
7946.0,109,0,0.0,1,desktop
7947.0,121,0,0.0,1,mobile
7948.0,111,2,34.92,1,mobile
7949.0,36,1,38.43,1,desktop
7950.0,35,1,157.88,1,desktop
7951.0,43,0,0.0,1,desktop
7952.0,1,0,0.0,1,mobile
7953.0,134,1,25.55,1,mobile
7954.0,58,1,1048.86,1,mobile
7955.0,56,1,95.8,1,mobile
7956.0,42,1,606.26,1,mobile
7957.0,81,0,0.0,1,mobile
7958.0,120,0,0.0,1,mobile
7959.0,124,0,0.0,1,mobile
7960.0,122,0,0.0,1,mobile
7961.0,117,1,38.59,1,mobile
7962.0,112,1,347.26,1,mobile
7963.0,108,0,0.0,1,mobile
7964.0,107,0,0.0,1,desktop
7965.0,127,1,78.25,1,mobile
7966.0,131,0,0.0,1,desktop
7967.0,132,1,2.27,1,mobile
7968.0,128,1,4.57,1,desktop
7969.0,13,0,0.0,1,mobile
7970.0,107,1,180.59,1,tablet
7971.0,126,0,0.0,1,mobile
7972.0,42,0,0.0,1,mobile
7973.0,78,0,0.0,1,desktop
7974.0,59,0,0.0,1,desktop
7975.0,77,0,0.0,1,desktop
7976.0,140,0,0.0,1,mobile
7977.0,106,0,0.0,1,desktop
7978.0,128,0,0.0,1,mobile
7979.0,122,2,285.38,1,mobile
7980.0,49,0,0.0,1,desktop
7981.0,77,0,0.0,1,mobile
7982.0,112,1,360.11,1,mobile
7983.0,41,1,34.96,1,desktop
7984.0,9,0,0.0,1,mobile
7985.0,83,0,0.0,1,mobile
7986.0,32,0,0.0,1,desktop
7987.0,48,0,0.0,1,mobile
7988.0,41,0,0.0,1,mobile
7989.0,121,0,0.0,1,mobile
7990.0,59,0,0.0,1,desktop
7991.0,62,0,0.0,1,mobile
7992.0,137,1,82.73,1,mobile
7993.0,67,0,0.0,1,desktop
7994.0,54,0,0.0,1,mobile
7995.0,97,0,0.0,1,mobile
7996.0,20,0,0.0,1,desktop
7997.0,119,0,0.0,1,mobile
7998.0,148,2,517.22,1,mobile
7999.0,133,0,0.0,1,mobile
8000.0,157,1,201.81,1,mobile
8001.0,117,0,0.0,1,mobile
8002.0,60,1,3324.0,1,mobile
8003.0,61,0,0.0,1,mobile
8004.0,132,1,57.45,1,mobile
8005.0,137,0,0.0,1,desktop
8006.0,114,0,0.0,1,mobile
8007.0,36,0,0.0,1,mobile
8008.0,79,3,233.48,1,desktop
8009.0,131,0,0.0,1,mobile
8010.0,157,1,50.08,1,mobile
8011.0,63,0,0.0,1,mobile
8012.0,38,1,1430.28,1,mobile
8013.0,112,1,21.08,1,tablet
8014.0,122,1,841.25,1,mobile
8015.0,114,1,261.01,1,mobile
8016.0,36,0,0.0,1,mobile
8017.0,73,0,0.0,1,mobile
8018.0,68,1,48.77,1,desktop
8019.0,45,0,0.0,1,mobile
8020.0,84,0,0.0,1,mobile
8021.0,27,0,0.0,1,mobile
8022.0,70,0,0.0,1,desktop
8023.0,56,0,0.0,1,mobile
8024.0,121,0,0.0,1,desktop
8025.0,13,0,0.0,1,mobile
8026.0,108,4,271.1,1,mobile
8027.0,41,0,0.0,1,mobile
8028.0,87,0,0.0,1,desktop
8029.0,107,1,3029.48,1,mobile
8030.0,29,0,0.0,1,desktop
8031.0,66,1,50.22,1,mobile
8032.0,53,0,0.0,1,mobile
8033.0,132,0,0.0,1,mobile
8034.0,112,0,0.0,1,mobile
8035.0,32,0,0.0,1,tablet
8036.0,77,0,0.0,1,mobile
8037.0,118,0,0.0,1,desktop
8038.0,116,1,253.27,1,mobile
8039.0,21,0,0.0,1,mobile
8040.0,6,0,0.0,1,mobile
8041.0,90,0,0.0,1,mobile
8042.0,9,0,0.0,1,mobile
8043.0,54,1,296.18,1,mobile
8044.0,56,0,0.0,1,mobile
8045.0,119,0,0.0,1,mobile
8046.0,115,0,0.0,1,mobile
8047.0,139,0,0.0,1,mobile
8048.0,111,1,203.42,1,mobile
8049.0,136,0,0.0,1,desktop
8050.0,133,1,919.69,1,mobile
8051.0,86,0,0.0,1,mobile
8052.0,27,0,0.0,1,mobile
8053.0,116,0,0.0,1,desktop
8054.0,122,0,0.0,1,mobile
8055.0,71,1,214.09,1,mobile
8056.0,41,0,0.0,1,desktop
8057.0,133,5,125.93,1,mobile
8058.0,89,0,0.0,1,mobile
8059.0,39,0,0.0,1,desktop
8060.0,129,1,273.73,1,desktop
8061.0,122,1,57.66,1,mobile
8062.0,109,1,31.17,1,desktop
8063.0,122,2,819.81,1,mobile
8064.0,114,1,931.99,1,desktop
8065.0,55,0,0.0,1,mobile
8066.0,56,0,0.0,1,mobile
8067.0,74,0,0.0,1,mobile
8068.0,46,0,0.0,1,mobile
8069.0,26,0,0.0,1,desktop
8070.0,72,0,0.0,1,desktop
8071.0,21,0,0.0,1,mobile
8072.0,52,1,173.07,1,mobile
8073.0,43,0,0.0,1,desktop
8074.0,117,1,403.83,1,tablet
8075.0,10,0,0.0,1,desktop
8076.0,82,3,451.9,1,mobile
8077.0,29,1,1576.23,1,mobile
8078.0,19,0,0.0,1,mobile
8079.0,113,1,243.83,1,desktop
8080.0,121,0,0.0,1,mobile
8081.0,90,2,27.7,1,desktop
8082.0,22,0,0.0,1,desktop
8083.0,118,1,12300.88,1,mobile
8084.0,72,0,0.0,1,mobile
8085.0,81,0,0.0,1,mobile
8086.0,37,1,77.82,1,mobile
8087.0,40,0,0.0,1,mobile
8088.0,26,0,0.0,1,mobile
8089.0,73,1,527.63,1,mobile
8090.0,49,0,0.0,1,tablet
8091.0,61,0,0.0,1,desktop
8092.0,75,1,415.4,1,desktop
8093.0,46,0,0.0,1,desktop
8094.0,118,1,260.94,1,mobile
8095.0,128,0,0.0,1,mobile
8096.0,72,0,0.0,1,desktop
8097.0,63,0,0.0,1,mobile
8098.0,129,1,729.93,1,desktop
8099.0,124,0,0.0,1,mobile
8100.0,115,0,0.0,1,mobile
8101.0,131,0,0.0,1,mobile
8102.0,127,1,26.37,1,mobile
8103.0,77,3,4241.6,1,desktop
8104.0,48,1,103.38,1,mobile
8105.0,53,0,0.0,1,desktop
8106.0,61,0,0.0,1,mobile
8107.0,120,2,211.06,1,mobile
8108.0,67,0,0.0,1,mobile
8109.0,42,0,0.0,1,mobile
8110.0,130,0,0.0,1,mobile
8111.0,124,0,0.0,1,mobile
8112.0,57,0,0.0,1,mobile
8113.0,84,1,64.5,1,desktop
8114.0,29,0,0.0,1,mobile
8115.0,53,1,25.44,1,desktop
8116.0,27,0,0.0,1,desktop
8117.0,126,0,0.0,1,mobile
8118.0,52,0,0.0,1,mobile
8119.0,69,1,73.43,1,mobile
8120.0,57,0,0.0,1,desktop
8121.0,57,0,0.0,1,desktop
8122.0,122,0,0.0,1,desktop
8123.0,120,0,0.0,1,mobile
8124.0,36,0,0.0,1,mobile
8125.0,97,0,0.0,1,mobile
8126.0,134,2,230.73000000000002,1,mobile
8127.0,41,0,0.0,1,mobile
8128.0,85,0,0.0,1,mobile
8129.0,123,0,0.0,1,mobile
8130.0,101,0,0.0,1,mobile
8131.0,127,0,0.0,1,desktop
8132.0,126,0,0.0,1,desktop
8133.0,123,0,0.0,1,mobile
8134.0,19,0,0.0,1,mobile
8135.0,92,1,806.4,1,desktop
8136.0,44,0,0.0,1,desktop
8137.0,48,0,0.0,1,mobile
8138.0,124,3,700.84,1,mobile
8139.0,119,0,0.0,1,mobile
8140.0,34,0,0.0,1,mobile
8141.0,113,0,0.0,1,mobile
8142.0,124,1,17.45,1,mobile
8143.0,143,2,278.6,1,desktop
8144.0,121,0,0.0,1,mobile
8145.0,53,0,0.0,1,mobile
8146.0,69,1,1000.25,1,mobile
8147.0,84,0,0.0,1,mobile
8148.0,23,0,0.0,1,mobile
8149.0,123,0,0.0,1,mobile
8150.0,107,0,0.0,1,mobile
8151.0,1,0,0.0,1,mobile
8152.0,115,0,0.0,1,mobile
8153.0,53,1,250.75,1,mobile
8154.0,74,1,537.86,1,mobile
8155.0,125,0,0.0,1,mobile
8156.0,83,2,433.36,1,mobile
8157.0,28,0,0.0,1,desktop
8158.0,40,1,64.1,1,mobile
8159.0,53,0,0.0,1,mobile
8160.0,95,0,0.0,1,desktop
8161.0,129,1,43.76,1,mobile
8162.0,89,1,147.07,1,desktop
8163.0,47,1,280.28,1,desktop
8164.0,114,0,0.0,1,mobile
8165.0,108,1,114.82,1,mobile
8166.0,39,1,630.84,1,desktop
8167.0,86,2,5178.76,1,desktop
8168.0,83,0,0.0,1,mobile
8169.0,28,0,0.0,1,mobile
8170.0,93,0,0.0,1,desktop
8171.0,23,0,0.0,1,mobile
8172.0,67,0,0.0,1,mobile
8173.0,105,0,0.0,1,mobile
8174.0,80,0,0.0,1,mobile
8175.0,31,0,0.0,1,tablet
8176.0,50,0,0.0,1,desktop
8177.0,50,0,0.0,1,mobile
8178.0,58,2,1656.15,1,mobile
8179.0,56,1,250.47,1,desktop
8180.0,127,0,0.0,1,mobile
8181.0,45,0,0.0,1,desktop
8182.0,66,0,0.0,1,mobile
8183.0,45,1,577.21,1,mobile
8184.0,79,0,0.0,1,desktop
8185.0,118,0,0.0,1,mobile
8186.0,113,0,0.0,1,desktop
8187.0,130,0,0.0,1,mobile
8188.0,129,0,0.0,1,mobile
8189.0,138,0,0.0,1,mobile
8190.0,121,0,0.0,1,desktop
8191.0,121,0,0.0,1,desktop
8192.0,134,3,497.08000000000004,1,mobile
8193.0,109,0,0.0,1,mobile
8194.0,35,0,0.0,1,desktop
8195.0,87,0,0.0,1,desktop
8196.0,60,0,0.0,1,mobile
8197.0,57,1,51.83,1,desktop
8198.0,29,1,91.47,1,desktop
8199.0,104,0,0.0,1,mobile
8200.0,117,0,0.0,1,mobile
8201.0,87,1,13.88,1,desktop
8202.0,56,1,25.07,1,desktop
8203.0,11,0,0.0,1,desktop
8204.0,105,0,0.0,1,mobile
8205.0,48,0,0.0,1,mobile
8206.0,79,1,159.73,1,desktop
8207.0,94,0,0.0,1,desktop
8208.0,30,0,0.0,1,desktop
8209.0,110,0,0.0,1,mobile
8210.0,122,2,868.97,1,mobile
8211.0,31,0,0.0,1,mobile
8212.0,104,0,0.0,1,desktop
8213.0,141,0,0.0,1,mobile
8214.0,112,2,1869.98,1,mobile
8215.0,125,3,486.94,1,desktop
8216.0,24,1,59.15,1,mobile
8217.0,49,0,0.0,1,mobile
8218.0,25,0,0.0,1,mobile
8219.0,80,0,0.0,1,mobile
8220.0,105,2,1119.85,1,desktop
8221.0,117,0,0.0,1,desktop
8222.0,41,0,0.0,1,desktop
8223.0,67,0,0.0,1,mobile
8224.0,79,2,100.16000000000001,1,mobile
8225.0,122,2,52.400000000000006,1,mobile
8226.0,121,1,16.13,1,desktop
8227.0,13,0,0.0,1,desktop
8228.0,16,0,0.0,1,desktop
8229.0,91,0,0.0,1,desktop
8230.0,114,1,139.56,1,mobile
8231.0,99,1,26.19,1,mobile
8232.0,105,2,129.47,1,mobile
8233.0,62,0,0.0,1,desktop
8234.0,69,0,0.0,1,desktop
8235.0,74,0,0.0,1,mobile
8236.0,49,0,0.0,1,desktop
8237.0,121,1,30.72,1,mobile
8238.0,132,4,10193.56,1,mobile
8239.0,29,2,136.9,1,desktop
8240.0,14,0,0.0,1,mobile
8241.0,69,1,211.45,1,desktop
8242.0,129,1,23.27,1,mobile
8243.0,131,2,61.980000000000004,1,mobile
8244.0,104,2,359.02,1,mobile
8245.0,132,0,0.0,1,mobile
8246.0,45,0,0.0,1,desktop
8247.0,19,0,0.0,1,mobile
8248.0,59,1,43.61,1,tablet
8249.0,116,1,132.76,1,desktop
8250.0,114,0,0.0,1,mobile
8251.0,111,0,0.0,1,mobile
8252.0,110,0,0.0,1,mobile
8253.0,133,0,0.0,1,desktop
8254.0,27,0,0.0,1,mobile
8255.0,30,1,244.44,1,mobile
8256.0,78,2,485.41999999999996,1,mobile
8257.0,130,0,0.0,1,mobile
8258.0,111,0,0.0,1,mobile
8259.0,131,0,0.0,1,desktop
8260.0,90,0,0.0,1,mobile
8261.0,11,0,0.0,1,mobile
8262.0,29,0,0.0,1,desktop
8263.0,43,0,0.0,1,mobile
8264.0,43,0,0.0,1,desktop
8265.0,69,0,0.0,1,mobile
8266.0,25,0,0.0,1,mobile
8267.0,126,1,27.79,1,mobile
8268.0,71,1,570.96,1,desktop
8269.0,49,0,0.0,1,mobile
8270.0,67,0,0.0,1,desktop
8271.0,40,0,0.0,1,mobile
8272.0,126,1,6.71,1,mobile
8273.0,67,1,481.96,1,tablet
8274.0,39,0,0.0,1,mobile
8275.0,83,0,0.0,1,mobile
8276.0,39,1,2958.95,1,desktop
8277.0,55,1,1131.74,1,mobile
8278.0,60,0,0.0,1,mobile
8279.0,120,1,96.05,1,desktop
8280.0,125,1,90.02,1,mobile
8281.0,114,0,0.0,1,mobile
8282.0,122,0,0.0,1,mobile
8283.0,127,0,0.0,1,desktop
8284.0,16,0,0.0,1,mobile
8285.0,101,0,0.0,1,desktop
8286.0,130,0,0.0,1,mobile
8287.0,105,2,93.85,1,mobile
8288.0,118,4,205.82999999999998,1,mobile
8289.0,118,0,0.0,1,desktop
8290.0,126,0,0.0,1,mobile
8291.0,37,0,0.0,1,mobile
8292.0,90,1,94.86,1,desktop
8293.0,79,0,0.0,1,desktop
8294.0,48,0,0.0,1,desktop
8295.0,127,0,0.0,1,mobile
8296.0,118,0,0.0,1,desktop
8297.0,119,0,0.0,1,mobile
8298.0,127,0,0.0,1,desktop
8299.0,79,0,0.0,1,mobile
8300.0,37,0,0.0,1,desktop
8302.0,91,1,26.12,1,mobile
8303.0,38,0,0.0,1,desktop
8304.0,109,2,582.38,1,mobile
8305.0,43,0,0.0,1,mobile
8306.0,70,1,343.11,1,tablet
8307.0,121,0,0.0,1,desktop
8308.0,50,0,0.0,1,mobile
8309.0,73,1,238.49,1,mobile
8310.0,123,0,0.0,1,mobile
8311.0,123,3,94.09,1,mobile
8312.0,68,1,48.51,1,mobile
8313.0,59,1,59.74,1,mobile
8314.0,118,2,691.77,1,desktop
8315.0,68,0,0.0,1,mobile
8316.0,18,0,0.0,1,mobile
8317.0,33,0,0.0,1,mobile
8318.0,110,3,148.19,1,desktop
8319.0,61,0,0.0,1,desktop
8320.0,29,0,0.0,1,desktop
8321.0,30,0,0.0,1,desktop
8322.0,6,0,0.0,1,mobile
8323.0,103,1,19.2,1,mobile
8324.0,131,0,0.0,1,mobile
8325.0,112,0,0.0,1,mobile
8326.0,43,0,0.0,1,desktop
8327.0,45,0,0.0,1,mobile
8328.0,19,0,0.0,1,desktop
8329.0,118,2,253.72000000000003,1,mobile
8330.0,120,1,79.46,1,mobile
8331.0,100,0,0.0,1,mobile
8332.0,114,1,9.65,1,mobile
8333.0,100,2,55.21,1,desktop
8334.0,132,1,107.24,1,mobile
8335.0,94,1,1489.02,1,desktop
8336.0,21,0,0.0,1,desktop
8337.0,121,0,0.0,1,desktop
8338.0,108,0,0.0,1,mobile
8339.0,118,0,0.0,1,desktop
8340.0,116,1,64.42,1,mobile
8341.0,112,0,0.0,1,mobile
8342.0,104,1,23.56,1,tablet
8343.0,24,0,0.0,1,desktop
8344.0,54,1,82.73,1,mobile
8345.0,56,0,0.0,1,mobile
8346.0,30,0,0.0,1,desktop
8347.0,90,0,0.0,1,mobile
8348.0,120,1,73.21,1,mobile
8349.0,16,0,0.0,1,desktop
8350.0,122,0,0.0,1,desktop
8351.0,37,0,0.0,1,mobile
8352.0,93,0,0.0,1,mobile
8353.0,58,0,0.0,1,mobile
8354.0,49,0,0.0,1,mobile
8355.0,26,0,0.0,1,desktop
8356.0,25,0,0.0,1,mobile
8357.0,22,0,0.0,1,mobile
8358.0,42,0,0.0,1,mobile
8359.0,94,1,6.07,1,mobile
8360.0,43,0,0.0,1,desktop
8361.0,64,0,0.0,1,desktop
8362.0,32,0,0.0,1,mobile
8363.0,25,0,0.0,1,mobile
8364.0,24,0,0.0,1,mobile
8365.0,78,0,0.0,1,tablet
8366.0,54,1,7.24,1,desktop
8367.0,14,0,0.0,1,mobile
8368.0,49,0,0.0,1,desktop
8369.0,106,0,0.0,1,mobile
8370.0,121,1,139.27,1,mobile
8371.0,116,1,3.81,1,mobile
8372.0,44,1,439.53,1,mobile
8373.0,62,1,8.88,1,desktop
8374.0,13,0,0.0,1,mobile
8375.0,89,0,0.0,1,mobile
8376.0,22,0,0.0,1,mobile
8377.0,4,0,0.0,1,desktop
8378.0,31,0,0.0,1,mobile
8379.0,52,0,0.0,1,mobile
8380.0,34,0,0.0,1,mobile
8381.0,110,1,2.33,1,mobile
8382.0,86,0,0.0,1,desktop
8383.0,56,1,252.42,1,desktop
8384.0,126,0,0.0,1,mobile
8385.0,39,3,725.94,1,mobile
8386.0,75,1,70.06,1,mobile
8387.0,111,1,167.32,1,mobile
8388.0,121,1,64.65,1,mobile
8389.0,116,1,565.09,1,mobile
8390.0,134,0,0.0,1,mobile
8391.0,96,0,0.0,1,mobile
8392.0,87,0,0.0,1,desktop
8393.0,23,0,0.0,1,desktop
8394.0,129,0,0.0,1,mobile
8395.0,72,1,8.37,1,mobile
8396.0,39,0,0.0,1,mobile
8397.0,106,2,828.15,1,mobile
8398.0,107,0,0.0,1,mobile
8399.0,111,0,0.0,1,mobile
8400.0,119,0,0.0,1,mobile
8401.0,34,0,0.0,1,mobile
8402.0,87,1,16.9,1,mobile
8403.0,105,0,0.0,1,mobile
8404.0,18,0,0.0,1,mobile
8405.0,82,0,0.0,1,desktop
8406.0,35,0,0.0,1,mobile
8407.0,102,0,0.0,1,mobile
8408.0,25,0,0.0,1,mobile
8409.0,32,2,344.11,1,mobile
8410.0,93,1,1179.65,1,mobile
8411.0,27,0,0.0,1,mobile
8412.0,97,1,264.49,1,mobile
8413.0,102,0,0.0,1,mobile
8414.0,116,0,0.0,1,mobile
8415.0,63,1,122.16,1,mobile
8416.0,66,1,1018.75,1,tablet
8417.0,102,0,0.0,1,mobile
8418.0,3,0,0.0,1,mobile
8419.0,67,1,11.31,1,desktop
8420.0,53,0,0.0,1,mobile
8421.0,86,3,2210.46,1,mobile
8422.0,21,0,0.0,1,mobile
8423.0,121,0,0.0,1,mobile
8424.0,46,0,0.0,1,mobile
8425.0,37,0,0.0,1,mobile
8426.0,36,0,0.0,1,mobile
8427.0,107,1,8274.61,1,mobile
8428.0,41,0,0.0,1,desktop
8429.0,80,0,0.0,1,mobile
8430.0,66,0,0.0,1,desktop
8431.0,65,1,8736.32,1,desktop
8432.0,58,0,0.0,1,mobile
8433.0,134,1,294.46,1,mobile
8434.0,146,0,0.0,1,mobile
8435.0,122,3,592.69,1,desktop
8436.0,121,0,0.0,1,desktop
8437.0,125,0,0.0,1,mobile
8438.0,123,0,0.0,1,desktop
8439.0,38,1,358.29,1,mobile
8440.0,90,2,2598.1,1,mobile
8441.0,130,1,8.09,1,mobile
8442.0,123,0,0.0,1,mobile
8443.0,139,0,0.0,1,mobile
8444.0,41,0,0.0,1,mobile
8445.0,61,1,756.55,1,desktop
8446.0,51,0,0.0,1,mobile
8447.0,61,0,0.0,1,mobile
8448.0,121,1,29.99,1,mobile
8449.0,117,0,0.0,1,desktop
8450.0,138,0,0.0,1,mobile
8451.0,129,0,0.0,1,mobile
8452.0,53,1,17.99,1,desktop
8453.0,55,0,0.0,1,desktop
8454.0,129,2,579.49,1,desktop
8455.0,118,2,391.03999999999996,1,mobile
8456.0,151,1,28.97,1,mobile
8457.0,69,0,0.0,1,desktop
8458.0,71,2,132.89000000000001,1,mobile
8459.0,125,1,83.48,1,mobile
8460.0,89,1,73.7,1,desktop
8461.0,26,1,367.07,1,desktop
8462.0,33,0,0.0,1,mobile
8463.0,67,0,0.0,1,mobile
8464.0,13,0,0.0,1,mobile
8465.0,58,0,0.0,1,mobile
8466.0,87,1,413.05,1,mobile
8467.0,117,3,106.65,1,desktop
8468.0,113,1,1873.09,1,mobile
8469.0,129,2,69.37,1,mobile
8470.0,65,3,382.46,1,mobile
8471.0,56,0,0.0,1,mobile
8472.0,1,0,0.0,1,mobile
8473.0,65,1,7.73,1,mobile
8474.0,44,0,0.0,1,mobile
8475.0,47,0,0.0,1,mobile
8476.0,31,0,0.0,1,desktop
8477.0,43,0,0.0,1,mobile
8478.0,112,2,77.25,1,desktop
8479.0,137,3,26.7,1,desktop
8480.0,122,0,0.0,1,mobile
8481.0,62,1,5.87,1,mobile
8482.0,30,1,5.83,1,mobile
8483.0,22,0,0.0,1,mobile
8484.0,103,3,6129.27,1,mobile
8485.0,50,0,0.0,1,mobile
8486.0,118,0,0.0,1,mobile
8487.0,120,4,197.38,1,mobile
8488.0,119,2,83.18,1,mobile
8489.0,129,0,0.0,1,desktop
8490.0,10,0,0.0,1,mobile
8491.0,79,0,0.0,1,mobile
8492.0,36,0,0.0,1,mobile
8493.0,122,0,0.0,1,desktop
8494.0,92,0,0.0,1,mobile
8495.0,24,0,0.0,1,mobile
8496.0,114,1,19.96,1,tablet
8497.0,149,2,449.22,1,mobile
8498.0,122,2,280.0,1,desktop
8499.0,127,0,0.0,1,mobile
8500.0,130,2,102.25,1,mobile
8501.0,121,1,91.05,1,desktop
8502.0,124,2,29.15,1,desktop
8503.0,89,0,0.0,1,mobile
8504.0,27,1,1.84,1,mobile
8505.0,85,0,0.0,1,mobile
8506.0,37,2,650.28,1,mobile
8507.0,33,0,0.0,1,mobile
8508.0,47,0,0.0,1,mobile
8509.0,73,0,0.0,1,mobile
8510.0,38,0,0.0,1,mobile
8511.0,103,0,0.0,1,desktop
8512.0,128,0,0.0,1,mobile
8513.0,12,1,14891.68,1,desktop
8514.0,77,0,0.0,1,tablet
8515.0,26,0,0.0,1,mobile
8516.0,130,2,1070.98,1,desktop
8517.0,125,2,787.55,1,mobile
8518.0,116,2,776.24,1,mobile
8519.0,112,0,0.0,1,desktop
8520.0,47,0,0.0,1,mobile
8521.0,69,0,0.0,1,mobile
8522.0,131,1,624.54,1,mobile
8523.0,104,0,0.0,1,mobile
8524.0,79,0,0.0,1,mobile
8525.0,32,0,0.0,1,desktop
8526.0,49,0,0.0,1,mobile
8527.0,87,1,612.54,1,mobile
8528.0,39,0,0.0,1,mobile
8529.0,7,0,0.0,1,mobile
8530.0,96,1,230.32,1,mobile
8531.0,49,0,0.0,1,desktop
8532.0,59,0,0.0,1,mobile
8533.0,130,0,0.0,1,desktop
8534.0,119,0,0.0,1,mobile
8535.0,103,0,0.0,1,desktop
8536.0,139,0,0.0,1,desktop
8537.0,47,1,312.21,1,mobile
8538.0,64,1,37.4,1,desktop
8539.0,63,1,51.85,1,mobile
8540.0,70,0,0.0,1,desktop
8541.0,123,0,0.0,1,desktop
8542.0,124,0,0.0,1,mobile
8543.0,11,0,0.0,1,mobile
8544.0,53,0,0.0,1,mobile
8545.0,76,0,0.0,1,mobile
8546.0,128,1,21.15,1,mobile
8547.0,119,0,0.0,1,mobile
8548.0,148,1,5.74,1,tablet
8549.0,127,0,0.0,1,mobile
8550.0,103,2,257.33,1,mobile
8551.0,73,0,0.0,1,desktop
8552.0,42,0,0.0,1,mobile
8553.0,108,0,0.0,1,mobile
8554.0,111,0,0.0,1,mobile
8555.0,144,0,0.0,1,desktop
8556.0,98,0,0.0,1,desktop
8557.0,104,0,0.0,1,mobile
8558.0,135,0,0.0,1,desktop
8559.0,143,0,0.0,1,desktop
8560.0,117,2,189.35,1,desktop
8561.0,27,0,0.0,1,tablet
8562.0,53,1,177.49,1,desktop
8563.0,50,1,967.59,1,mobile
8564.0,125,0,0.0,1,mobile
8565.0,107,0,0.0,1,mobile
8566.0,23,0,0.0,1,desktop
8567.0,26,0,0.0,1,tablet
8568.0,32,1,73.06,1,mobile
8569.0,138,0,0.0,1,mobile
8570.0,115,1,109.64,1,mobile
8571.0,118,0,0.0,1,desktop
8572.0,60,0,0.0,1,desktop
8573.0,49,0,0.0,1,mobile
8574.0,138,3,162.62,1,desktop
8575.0,113,2,891.72,1,mobile
8576.0,128,0,0.0,1,mobile
8577.0,107,1,16.76,1,desktop
8578.0,135,1,41.08,1,desktop
8579.0,103,1,75.82,1,mobile
8580.0,21,0,0.0,1,mobile
8581.0,122,1,68.5,1,mobile
8582.0,124,1,380.67,1,desktop
8583.0,57,0,0.0,1,desktop
8584.0,55,0,0.0,1,mobile
8585.0,51,0,0.0,1,mobile
8586.0,77,0,0.0,1,desktop
8587.0,121,1,133.17,1,mobile
8588.0,78,0,0.0,1,mobile
8589.0,56,2,1295.1,1,mobile
8590.0,107,2,10014.95,1,desktop
8591.0,20,0,0.0,1,mobile
8592.0,109,1,40.17,1,mobile
8593.0,125,1,42.42,1,mobile
